artwork_id,artist_name,artist_experience_years,artist_followers,art_style,medium,dominant_color,visual_complexity_score,height_cm,width_cm,creation_year,listing_price_usd,gallery_displayed,online_exclusive,upload_platform
246,Paul Cézanne,47,1756365,Cubism,Watercolor,White,3.69,105,131,2020,51305.2,1,1,Art Marketplace
247,Pablo Picasso,35,839175,Surrealism,Watercolor,Black,3.69,142,97,1964,51305.2,0,1,Online Gallery
248,Pablo Picasso,38,4426245,Cubism,Oil,Red,3.69,60,129,1958,51305.2,1,0,Instagram
249,Rembrandt,10,3538628,Abstract,Acrylic,Green,3.69,133,156,1991,51305.2,1,1,Art Marketplace
250,Henri Matisse,26,1381335,Cubism,Acrylic,Yellow,3.69,97,167,1996,51305.2,1,0,Online Gallery
251,Paul Cézanne,18,4687104,Abstract,Watercolor,White,3.69,197,99,1903,51305.2,0,1,Online Gallery
252,Rembrandt,7,1429558,Cubism,Watercolor,Red,3.69,56,33,1886,51305.2,0,1,Online Gallery
253,Leonardo da Vinci,16,3807035,Abstract,Watercolor,Black,3.69,166,50,1996,51305.2,1,0,Art Marketplace
254,Edvard Munch,40,1921388,Surrealism,Oil,White,3.69,122,71,1942,51305.2,1,1,Art Marketplace
255,Rembrandt,16,4611959,Cubism,Oil,Green,3.69,45,113,1985,51305.2,1,0,Instagram
256,Claude Monet,49,456436,Realism,Ink,White,3.69,140,145,1953,51305.2,0,1,Art Marketplace
257,Andy Warhol,6,707145,Cubism,Acrylic,Black,3.69,142,163,1891,51305.2,0,1,Online Gallery
258,Frida Kahlo,6,3449845,Abstract,Oil,Blue,3.69,42,40,1983,51305.2,0,0,Instagram
259,Georgia O'Keeffe,19,209390,Impressionism,Digital,Black,3.69,89,148,2004,51305.2,0,0,Instagram
260,Henri Matisse,27,728556,Surrealism,Acrylic,Yellow,3.69,108,102,1901,51305.2,0,0,Art Marketplace
261,Rembrandt,33,3911248,Realism,Ink,Black,3.69,166,169,1926,51305.2,1,1,Art Marketplace
262,Paul Cézanne,21,2304078,Impressionism,Watercolor,Red,3.69,149,60,1923,51305.2,0,1,Art Marketplace
263,Salvador Dalí,36,1200053,Impressionism,Ink,Blue,3.69,154,188,1895,51305.2,0,1,Art Marketplace
264,Pablo Picasso,11,3574153,Surrealism,Acrylic,White,3.69,137,79,1938,51305.2,0,1,Instagram
265,Claude Monet,34,4026683,Cubism,Watercolor,White,3.69,61,127,1913,51305.2,0,0,Online Gallery
266,Michelangelo,32,3302356,Modern,Ink,Yellow,3.69,84,70,1934,51305.2,0,0,Instagram
267,Jackson Pollock,18,941834,Realism,Ink,Blue,3.69,182,141,1999,51305.2,0,0,Online Gallery
268,Georgia O'Keeffe,48,4935930,Cubism,Acrylic,Yellow,3.69,198,142,1993,51305.2,1,1,Online Gallery
269,Gustav Klimt,34,2760748,Surrealism,Oil,White,3.69,55,193,1953,51305.2,1,1,Art Marketplace
270,Henri Matisse,21,2826728,Modern,Digital,Blue,3.69,138,156,1903,51305.2,1,0,Online Gallery
271,Frida Kahlo,36,1467983,Surrealism,Ink,Green,3.69,186,95,1990,51305.2,0,0,Instagram
272,Johannes Vermeer,10,3365257,Surrealism,Digital,Black,3.69,157,142,2023,51305.2,1,1,Art Marketplace
273,Johannes Vermeer,28,4837716,Impressionism,Acrylic,Red,3.69,111,44,2009,51305.2,0,0,Instagram
274,Georgia O'Keeffe,10,4446225,Cubism,Acrylic,Red,3.69,65,63,1942,51305.2,1,0,Instagram
275,Rembrandt,31,959192,Surrealism,Oil,Green,3.69,126,73,1926,51305.2,0,1,Art Marketplace
276,Leonardo da Vinci,22,1293900,Cubism,Watercolor,Blue,3.69,113,190,1898,51305.2,0,0,Online Gallery
277,Pablo Picasso,28,1407744,Modern,Digital,Black,3.69,160,108,1935,51305.2,0,0,Instagram
278,Paul Cézanne,41,2257346,Impressionism,Ink,Green,3.69,88,128,1890,51305.2,0,1,Online Gallery
279,Pablo Picasso,28,230612,Modern,Watercolor,Blue,3.69,191,121,1965,51305.2,1,1,Online Gallery
280,Michelangelo,42,2844614,Modern,Digital,Black,3.69,35,135,2000,51305.2,0,1,Instagram
281,Leonardo da Vinci,38,378555,Impressionism,Digital,Blue,3.69,188,163,2015,51305.2,1,1,Online Gallery
282,Jackson Pollock,44,47262,Cubism,Watercolor,Red,3.69,189,147,1953,51305.2,1,0,Art Marketplace
283,Paul Cézanne,19,2083237,Modern,Watercolor,Black,3.69,71,69,2013,51305.2,1,0,Instagram
284,Andy Warhol,15,4305739,Abstract,Oil,Red,3.69,86,35,1978,51305.2,0,0,Instagram
285,Vincent van Gogh,26,3129756,Cubism,Ink,Red,3.69,102,104,1929,51305.2,0,0,Online Gallery
286,Claude Monet,28,3761330,Surrealism,Ink,Black,3.69,75,43,1983,51305.2,1,1,Instagram
287,Pablo Picasso,5,4888590,Impressionism,Ink,Green,3.69,141,152,1908,51305.2,0,0,Online Gallery
288,Salvador Dalí,22,648606,Impressionism,Watercolor,Blue,3.69,117,34,1900,51305.2,1,0,Online Gallery
289,Pablo Picasso,48,397278,Cubism,Oil,Black,3.69,85,74,1948,51305.2,1,0,Instagram
290,Georgia O'Keeffe,16,4062118,Abstract,Acrylic,White,3.69,152,72,1967,51305.2,1,0,Instagram
291,Pablo Picasso,47,2643968,Abstract,Oil,Red,3.69,187,184,1958,51305.2,1,0,Instagram
292,Henri Matisse,32,2957837,Abstract,Watercolor,Blue,3.69,193,149,1907,51305.2,0,0,Instagram
293,Pablo Picasso,44,3850056,Abstract,Oil,Black,3.69,55,98,1935,51305.2,0,1,Online Gallery
294,Vincent van Gogh,11,358082,Realism,Watercolor,Green,3.69,79,77,2003,51305.2,1,0,Online Gallery
295,Vincent van Gogh,27,1543971,Impressionism,Digital,Black,3.69,159,140,1908,51305.2,1,1,Online Gallery
296,Jackson Pollock,25,3717145,Modern,Digital,Black,3.69,135,102,1882,51305.2,1,1,Art Marketplace
297,Frida Kahlo,38,4575444,Impressionism,Acrylic,Yellow,3.69,137,140,1948,51305.2,0,1,Online Gallery
298,Andy Warhol,15,3376488,Impressionism,Digital,White,3.69,36,54,1890,51305.2,1,0,Online Gallery
299,Salvador Dalí,26,4735118,Impressionism,Acrylic,Blue,3.69,184,165,1984,51305.2,0,1,Art Marketplace
300,Johannes Vermeer,46,768871,Abstract,Ink,Black,3.69,109,107,1932,51305.2,0,1,Instagram
301,Pablo Picasso,39,489780,Abstract,Watercolor,Red,3.69,78,189,1935,51305.2,1,0,Instagram
302,Pablo Picasso,33,112535,Realism,Ink,Red,3.69,75,90,2016,51305.2,0,0,Online Gallery
303,Claude Monet,46,20063,Cubism,Ink,Yellow,3.69,183,116,1987,51305.2,0,0,Online Gallery
304,Paul Cézanne,32,3810811,Impressionism,Acrylic,Red,3.69,94,30,1981,51305.2,0,1,Art Marketplace
305,Vincent van Gogh,22,1582077,Surrealism,Watercolor,Black,3.69,31,140,1935,51305.2,1,0,Online Gallery
306,Salvador Dalí,18,1286418,Cubism,Acrylic,Blue,3.69,108,188,1907,51305.2,0,1,Instagram
307,Jackson Pollock,22,4812510,Realism,Oil,Yellow,3.69,93,172,1961,51305.2,1,1,Instagram
308,Michelangelo,32,3851305,Abstract,Ink,White,3.69,129,99,1895,51305.2,1,1,Online Gallery
309,Johannes Vermeer,28,1077231,Impressionism,Watercolor,Yellow,3.69,89,173,1896,51305.2,1,0,Online Gallery
310,Frida Kahlo,12,1542676,Abstract,Ink,Green,3.69,118,137,1914,51305.2,0,1,Art Marketplace
311,Johannes Vermeer,46,2654511,Cubism,Oil,Green,3.69,166,110,1974,51305.2,0,1,Art Marketplace
312,Andy Warhol,49,1364871,Modern,Oil,Blue,3.69,44,122,1916,51305.2,1,0,Online Gallery
313,Leonardo da Vinci,12,2628643,Abstract,Watercolor,Blue,3.69,194,135,1992,51305.2,1,0,Art Marketplace
314,Andy Warhol,8,1198283,Abstract,Watercolor,Yellow,3.69,35,101,1909,51305.2,1,1,Instagram
315,Henri Matisse,31,1710080,Realism,Oil,Black,3.69,74,86,1961,51305.2,0,0,Instagram
316,Georgia O'Keeffe,40,3741739,Modern,Ink,Black,3.69,105,40,2023,51305.2,0,1,Art Marketplace
317,Henri Matisse,9,2301893,Cubism,Digital,Green,3.69,185,175,1984,51305.2,1,1,Instagram
318,Pablo Picasso,37,4268251,Surrealism,Ink,Blue,3.69,135,177,1926,51305.2,0,0,Instagram
319,Gustav Klimt,38,2137343,Surrealism,Digital,Blue,3.69,192,120,1907,51305.2,1,0,Instagram
320,Frida Kahlo,34,4446433,Surrealism,Acrylic,Black,3.69,95,116,1920,51305.2,1,0,Instagram
321,Georgia O'Keeffe,12,77264,Impressionism,Watercolor,Green,3.69,183,171,1924,51305.2,0,1,Art Marketplace
322,Salvador Dalí,43,4388300,Surrealism,Oil,Black,3.69,177,138,1976,51305.2,1,1,Instagram
323,Leonardo da Vinci,30,3597368,Impressionism,Acrylic,Black,3.69,158,56,1991,51305.2,1,1,Online Gallery
324,Vincent van Gogh,41,614251,Cubism,Ink,Yellow,3.69,121,126,2020,51305.2,1,0,Art Marketplace
325,Frida Kahlo,38,1840980,Cubism,Digital,Blue,3.69,59,38,1998,51305.2,1,0,Art Marketplace
326,Frida Kahlo,11,3512091,Abstract,Watercolor,Yellow,3.69,39,42,1989,51305.2,0,0,Instagram
327,Henri Matisse,44,4336997,Surrealism,Digital,Yellow,3.69,138,37,1996,51305.2,0,0,Online Gallery
328,Gustav Klimt,32,4421925,Realism,Ink,Black,3.69,179,143,1937,51305.2,1,0,Instagram
329,Johannes Vermeer,43,4388070,Cubism,Ink,Green,3.69,58,85,1899,51305.2,1,1,Instagram
330,Johannes Vermeer,43,1894785,Modern,Oil,Black,3.69,98,126,1993,51305.2,0,0,Art Marketplace
331,Pablo Picasso,32,3427402,Modern,Acrylic,White,3.69,165,36,1880,51305.2,0,1,Instagram
332,Rembrandt,18,4337730,Cubism,Watercolor,Green,3.69,168,106,1902,51305.2,1,1,Online Gallery
333,Jackson Pollock,42,2991479,Abstract,Oil,Blue,3.69,183,157,1912,51305.2,1,1,Art Marketplace
334,Henri Matisse,8,3596023,Modern,Digital,White,3.69,176,172,1974,51305.2,1,1,Online Gallery
335,Frida Kahlo,46,1197198,Modern,Acrylic,White,3.69,176,133,2002,51305.2,1,0,Instagram
336,Johannes Vermeer,22,1403916,Abstract,Watercolor,White,3.69,187,113,2023,51305.2,1,0,Instagram
337,Edvard Munch,48,4705175,Abstract,Digital,Red,3.69,65,66,1980,51305.2,0,0,Online Gallery
338,Claude Monet,29,2062956,Abstract,Watercolor,Blue,3.69,199,93,2014,51305.2,0,0,Online Gallery
339,Leonardo da Vinci,11,2761802,Realism,Watercolor,Black,3.69,38,46,1880,51305.2,1,1,Instagram
340,Jackson Pollock,42,453250,Abstract,Acrylic,Green,3.69,164,122,1918,51305.2,1,0,Instagram
341,Henri Matisse,32,4140214,Abstract,Digital,White,3.69,47,50,1905,51305.2,1,1,Instagram
342,Leonardo da Vinci,9,3401655,Abstract,Oil,Red,3.69,166,107,1954,51305.2,1,1,Art Marketplace
343,Claude Monet,7,63175,Cubism,Oil,White,3.69,163,134,2004,51305.2,0,0,Online Gallery
344,Michelangelo,48,3556272,Surrealism,Oil,Green,3.69,74,140,2004,51305.2,0,1,Art Marketplace
345,Claude Monet,35,432463,Cubism,Watercolor,Green,3.69,179,115,1936,51305.2,0,1,Online Gallery
346,Gustav Klimt,46,984314,Surrealism,Ink,Red,3.69,108,81,1896,51305.2,1,1,Instagram
347,Claude Monet,24,2152509,Realism,Acrylic,Red,3.69,116,190,2014,51305.2,0,0,Instagram
348,Leonardo da Vinci,23,570904,Realism,Oil,Blue,3.69,189,106,1981,51305.2,1,0,Instagram
349,Johannes Vermeer,15,2556652,Modern,Acrylic,Yellow,3.69,150,124,1891,51305.2,1,0,Instagram
350,Andy Warhol,44,190128,Cubism,Watercolor,White,3.69,173,41,1917,51305.2,1,0,Online Gallery
351,Leonardo da Vinci,7,4684003,Surrealism,Acrylic,Red,3.69,159,125,1933,51305.2,0,1,Instagram
352,Rembrandt,27,2409830,Realism,Oil,White,3.69,70,75,1951,51305.2,0,1,Online Gallery
353,Pablo Picasso,11,215128,Realism,Oil,Yellow,3.69,43,99,1894,51305.2,0,1,Art Marketplace
354,Georgia O'Keeffe,27,811575,Cubism,Watercolor,Yellow,3.69,56,155,1909,51305.2,0,0,Instagram
355,Johannes Vermeer,11,3095484,Modern,Watercolor,Yellow,3.69,110,100,1934,51305.2,1,0,Art Marketplace
356,Andy Warhol,38,3259108,Abstract,Digital,Yellow,3.69,196,49,1952,51305.2,1,0,Online Gallery
357,Vincent van Gogh,46,2819985,Impressionism,Watercolor,Red,3.69,102,97,1988,51305.2,0,0,Online Gallery
358,Georgia O'Keeffe,23,1509994,Modern,Ink,White,3.69,193,114,1939,51305.2,0,0,Online Gallery
359,Pablo Picasso,13,46713,Impressionism,Ink,Green,3.69,39,73,2015,51305.2,0,1,Art Marketplace
360,Henri Matisse,22,3631800,Modern,Oil,White,3.69,122,59,1999,51305.2,0,0,Online Gallery
361,Jackson Pollock,45,2700750,Modern,Watercolor,White,3.69,161,182,1952,51305.2,1,1,Online Gallery
362,Rembrandt,49,4514714,Abstract,Ink,Red,3.69,114,60,1905,51305.2,0,0,Art Marketplace
363,Rembrandt,46,2820702,Realism,Ink,Red,3.69,130,156,1963,51305.2,0,0,Instagram
364,Vincent van Gogh,29,3756879,Surrealism,Digital,Black,3.69,31,159,2002,51305.2,1,0,Art Marketplace
365,Andy Warhol,18,4875864,Modern,Watercolor,Black,3.69,185,43,1949,51305.2,0,0,Art Marketplace
366,Gustav Klimt,48,1441953,Abstract,Digital,Blue,3.69,118,131,1939,51305.2,0,0,Online Gallery
367,Paul Cézanne,29,4475299,Impressionism,Acrylic,Yellow,3.69,183,180,2004,51305.2,1,0,Art Marketplace
368,Michelangelo,23,479106,Cubism,Digital,Yellow,3.69,150,98,1964,51305.2,1,1,Online Gallery
369,Claude Monet,43,4068142,Cubism,Acrylic,Black,3.69,59,152,1969,51305.2,0,0,Instagram
370,Andy Warhol,19,3346728,Realism,Acrylic,Green,3.69,38,62,1948,51305.2,0,1,Online Gallery
371,Jackson Pollock,20,528047,Cubism,Watercolor,Blue,3.69,158,38,1952,51305.2,1,0,Art Marketplace
372,Johannes Vermeer,31,543908,Modern,Acrylic,White,3.69,85,124,2003,51305.2,1,1,Art Marketplace
373,Michelangelo,44,4786587,Impressionism,Acrylic,Green,3.69,85,37,1924,51305.2,1,0,Art Marketplace
374,Johannes Vermeer,14,2663121,Modern,Digital,Black,3.69,90,36,1940,51305.2,0,0,Instagram
375,Rembrandt,8,2953093,Cubism,Watercolor,White,3.69,74,178,1990,51305.2,1,0,Instagram
376,Leonardo da Vinci,23,481555,Surrealism,Watercolor,Green,3.69,170,121,1960,51305.2,0,1,Online Gallery
377,Jackson Pollock,32,4267007,Cubism,Acrylic,Yellow,3.69,171,82,1983,51305.2,0,0,Art Marketplace
378,Pablo Picasso,25,2825192,Surrealism,Digital,Black,3.69,167,44,1990,51305.2,1,0,Instagram
379,Vincent van Gogh,18,2038783,Cubism,Digital,White,3.69,174,81,1898,51305.2,0,1,Online Gallery
380,Pablo Picasso,37,1816992,Realism,Digital,Green,3.69,174,66,1887,51305.2,1,0,Online Gallery
381,Johannes Vermeer,14,4503584,Impressionism,Digital,Blue,3.69,188,161,2013,51305.2,1,0,Art Marketplace
382,Paul Cézanne,23,1276028,Surrealism,Oil,Blue,3.69,78,120,1967,51305.2,0,0,Art Marketplace
383,Jackson Pollock,34,4713099,Abstract,Acrylic,Red,3.69,119,108,1939,51305.2,0,0,Instagram
384,Salvador Dalí,26,88086,Realism,Acrylic,White,3.69,129,90,1998,51305.2,1,1,Art Marketplace
385,Salvador Dalí,7,4479702,Modern,Acrylic,Black,3.69,122,179,2004,51305.2,0,1,Instagram
386,Johannes Vermeer,41,4838439,Cubism,Watercolor,Black,3.69,47,65,1970,51305.2,1,0,Instagram
387,Henri Matisse,45,2056763,Impressionism,Watercolor,White,3.69,40,123,1967,51305.2,0,0,Instagram
388,Andy Warhol,22,2639366,Impressionism,Digital,Black,3.69,125,126,2006,51305.2,0,0,Online Gallery
389,Rembrandt,15,3608208,Cubism,Watercolor,Yellow,3.69,160,195,1948,51305.2,0,1,Instagram
390,Rembrandt,6,513237,Abstract,Ink,Yellow,3.69,133,69,2023,51305.2,1,1,Instagram
391,Claude Monet,16,4710804,Surrealism,Acrylic,Black,3.69,173,93,1918,51305.2,1,0,Instagram
392,Claude Monet,10,4568835,Cubism,Acrylic,White,3.69,166,43,1976,51305.2,1,1,Online Gallery
393,Johannes Vermeer,47,2889509,Impressionism,Oil,Green,3.69,97,159,1930,51305.2,0,0,Art Marketplace
394,Johannes Vermeer,44,1042711,Abstract,Oil,Yellow,3.69,31,155,2012,51305.2,1,1,Instagram
395,Claude Monet,48,4775187,Abstract,Ink,White,3.69,148,48,1995,51305.2,0,0,Online Gallery
396,Leonardo da Vinci,33,1183825,Modern,Oil,Black,3.69,118,107,1962,51305.2,0,1,Art Marketplace
397,Georgia O'Keeffe,34,1221396,Abstract,Digital,Yellow,3.69,149,100,1994,51305.2,1,0,Online Gallery
398,Frida Kahlo,6,39187,Realism,Digital,White,3.69,51,154,1920,51305.2,0,1,Instagram
399,Georgia O'Keeffe,13,2145987,Impressionism,Acrylic,Red,3.69,150,38,1964,51305.2,0,1,Online Gallery
400,Pablo Picasso,6,3412931,Realism,Digital,Blue,3.69,178,62,1938,51305.2,0,1,Online Gallery
401,Georgia O'Keeffe,33,1547620,Abstract,Oil,Red,3.69,103,156,1971,51305.2,1,0,Art Marketplace
402,Leonardo da Vinci,37,1270365,Abstract,Ink,Black,3.69,116,145,1959,51305.2,0,1,Art Marketplace
403,Henri Matisse,14,3177963,Realism,Digital,White,3.69,33,90,1941,51305.2,1,0,Online Gallery
404,Pablo Picasso,38,2720648,Modern,Acrylic,Blue,3.69,87,135,1887,51305.2,0,1,Instagram
405,Georgia O'Keeffe,48,72114,Abstract,Acrylic,Green,3.69,147,73,1925,51305.2,0,0,Online Gallery
406,Leonardo da Vinci,12,2755631,Realism,Oil,Black,3.69,55,94,1981,51305.2,1,1,Online Gallery
407,Frida Kahlo,41,1437609,Realism,Digital,Green,3.69,142,114,2019,51305.2,0,0,Art Marketplace
408,Georgia O'Keeffe,37,3932073,Impressionism,Oil,Green,3.69,196,86,1967,51305.2,1,0,Art Marketplace
409,Leonardo da Vinci,10,1085736,Modern,Acrylic,Yellow,3.69,133,53,1944,51305.2,1,0,Art Marketplace
410,Paul Cézanne,48,2987595,Surrealism,Ink,Yellow,3.69,158,131,1902,51305.2,0,1,Art Marketplace
411,Claude Monet,44,924284,Realism,Digital,Blue,3.69,127,134,1918,51305.2,1,1,Art Marketplace
412,Johannes Vermeer,49,4114811,Impressionism,Ink,Blue,3.69,77,35,1939,51305.2,0,1,Instagram
413,Paul Cézanne,23,3997910,Surrealism,Digital,White,3.69,50,63,1923,51305.2,1,0,Instagram
414,Rembrandt,36,4840441,Impressionism,Acrylic,Yellow,3.69,188,182,1949,51305.2,0,1,Online Gallery
415,Claude Monet,31,2539867,Impressionism,Digital,Blue,3.69,52,146,1995,51305.2,0,1,Art Marketplace
416,Rembrandt,5,4886550,Cubism,Acrylic,White,3.69,120,56,1913,51305.2,1,1,Art Marketplace
417,Edvard Munch,47,407016,Modern,Watercolor,Red,3.69,36,47,1904,51305.2,1,0,Online Gallery
418,Vincent van Gogh,37,2173127,Abstract,Acrylic,Black,3.69,157,34,2018,51305.2,1,0,Art Marketplace
419,Johannes Vermeer,44,1640543,Modern,Acrylic,Red,3.69,78,147,1927,51305.2,1,0,Online Gallery
420,Paul Cézanne,36,4265085,Surrealism,Digital,Black,3.69,128,125,1944,51305.2,0,1,Instagram
421,Vincent van Gogh,9,4469878,Cubism,Ink,White,3.69,60,73,1981,51305.2,1,1,Instagram
422,Vincent van Gogh,21,471935,Modern,Acrylic,Yellow,3.69,154,127,2017,51305.2,1,1,Instagram
423,Frida Kahlo,12,4762284,Abstract,Digital,Red,3.69,122,122,2017,51305.2,0,0,Instagram
424,Claude Monet,46,4428638,Modern,Acrylic,Green,3.69,64,34,1897,51305.2,0,1,Online Gallery
425,Johannes Vermeer,38,234652,Modern,Oil,Red,3.69,63,90,1952,51305.2,0,0,Art Marketplace
426,Edvard Munch,13,3179332,Modern,Oil,Blue,3.69,44,121,1924,51305.2,0,0,Online Gallery
427,Rembrandt,27,1091445,Realism,Oil,Red,3.69,107,163,1985,51305.2,1,1,Art Marketplace
428,Leonardo da Vinci,39,2772049,Realism,Oil,Yellow,3.69,114,104,2016,51305.2,1,1,Online Gallery
429,Pablo Picasso,11,3818589,Modern,Ink,Yellow,3.69,100,68,1915,51305.2,1,0,Instagram
430,Leonardo da Vinci,19,2880997,Abstract,Acrylic,Blue,3.69,110,165,2022,51305.2,0,1,Instagram
431,Pablo Picasso,24,2745701,Abstract,Oil,Black,3.69,199,113,2009,51305.2,1,0,Instagram
432,Paul Cézanne,29,4576087,Abstract,Digital,Blue,3.69,175,153,2011,51305.2,1,0,Instagram
433,Salvador Dalí,7,1951698,Abstract,Oil,White,3.69,67,115,1974,51305.2,0,1,Online Gallery
434,Johannes Vermeer,28,435037,Cubism,Watercolor,Black,3.69,93,198,1899,51305.2,1,0,Instagram
435,Leonardo da Vinci,38,2489888,Cubism,Watercolor,Yellow,3.69,58,141,1924,51305.2,1,1,Art Marketplace
436,Georgia O'Keeffe,26,3418945,Impressionism,Ink,Yellow,3.69,147,98,1947,51305.2,1,1,Art Marketplace
437,Johannes Vermeer,15,3134485,Modern,Watercolor,White,3.69,144,135,1965,51305.2,1,1,Instagram
438,Georgia O'Keeffe,12,3430973,Modern,Digital,Black,3.69,39,59,1949,51305.2,1,0,Art Marketplace
439,Andy Warhol,43,624165,Impressionism,Oil,Red,3.69,46,180,1997,51305.2,1,0,Online Gallery
440,Claude Monet,47,2371609,Abstract,Watercolor,Red,3.69,189,182,1910,51305.2,0,1,Online Gallery
441,Pablo Picasso,39,4258972,Surrealism,Watercolor,Blue,3.69,144,71,2006,51305.2,0,1,Online Gallery
442,Johannes Vermeer,42,359100,Surrealism,Ink,Yellow,3.69,113,58,2014,51305.2,1,0,Online Gallery
443,Pablo Picasso,12,2741527,Impressionism,Watercolor,Red,3.69,110,114,1948,51305.2,1,0,Online Gallery
444,Johannes Vermeer,41,4580899,Surrealism,Oil,Yellow,3.69,100,100,1883,51305.2,0,1,Instagram
445,Jackson Pollock,31,3767691,Realism,Acrylic,Blue,3.69,144,70,1916,51305.2,1,1,Instagram
446,Henri Matisse,32,4290938,Modern,Oil,Green,3.69,85,92,1997,51305.2,0,1,Art Marketplace
447,Claude Monet,44,4308423,Surrealism,Watercolor,Yellow,3.69,90,148,1881,51305.2,0,0,Online Gallery
448,Frida Kahlo,38,958487,Cubism,Watercolor,Green,3.69,132,129,1896,51305.2,1,1,Instagram
449,Andy Warhol,36,3584253,Cubism,Watercolor,Yellow,3.69,73,158,1896,51305.2,0,0,Art Marketplace
450,Frida Kahlo,19,4229019,Realism,Ink,Black,3.69,195,124,1930,51305.2,1,0,Instagram
451,Paul Cézanne,48,958919,Modern,Digital,White,3.69,133,177,1993,51305.2,0,0,Online Gallery
452,Paul Cézanne,21,4417704,Realism,Oil,Green,3.69,103,176,1907,51305.2,0,0,Online Gallery
453,Frida Kahlo,37,1554904,Modern,Watercolor,Black,3.69,61,94,2001,51305.2,0,0,Art Marketplace
454,Frida Kahlo,20,664012,Modern,Acrylic,White,3.69,150,122,1925,51305.2,0,1,Instagram
455,Edvard Munch,33,3963457,Surrealism,Ink,Black,3.69,119,65,1993,51305.2,1,0,Art Marketplace
456,Claude Monet,13,3379758,Cubism,Digital,Blue,3.69,82,180,1988,51305.2,1,0,Art Marketplace
457,Frida Kahlo,37,2247027,Impressionism,Watercolor,Blue,3.69,30,186,2006,51305.2,1,1,Online Gallery
458,Georgia O'Keeffe,33,4467755,Surrealism,Oil,Red,3.69,132,73,1985,51305.2,0,1,Online Gallery
459,Henri Matisse,17,982987,Abstract,Acrylic,Green,3.69,147,156,1966,51305.2,1,0,Art Marketplace
460,Henri Matisse,25,3051230,Realism,Ink,Red,3.69,59,36,1981,51305.2,1,1,Online Gallery
461,Vincent van Gogh,25,1793734,Abstract,Oil,Green,3.69,38,188,1928,51305.2,0,0,Online Gallery
462,Salvador Dalí,9,465287,Modern,Oil,Blue,3.69,137,67,1906,51305.2,1,0,Instagram
463,Paul Cézanne,14,3421599,Surrealism,Ink,Blue,3.69,62,134,1890,51305.2,1,1,Art Marketplace
464,Pablo Picasso,10,2288630,Abstract,Oil,White,3.69,55,51,2003,51305.2,1,1,Online Gallery
465,Jackson Pollock,17,1595196,Abstract,Acrylic,White,3.69,71,83,1987,51305.2,1,0,Online Gallery
466,Gustav Klimt,5,4350701,Cubism,Acrylic,Blue,3.69,71,35,1915,51305.2,0,1,Online Gallery
467,Johannes Vermeer,24,3815301,Abstract,Oil,Green,3.69,125,137,2000,51305.2,1,1,Online Gallery
468,Pablo Picasso,12,519507,Cubism,Watercolor,Blue,3.69,68,58,2023,51305.2,1,0,Online Gallery
469,Salvador Dalí,14,4972863,Cubism,Oil,Red,3.69,90,72,1939,51305.2,0,0,Online Gallery
470,Jackson Pollock,13,2549398,Modern,Watercolor,Black,3.69,76,138,1976,51305.2,0,1,Art Marketplace
471,Edvard Munch,45,1148771,Cubism,Oil,White,3.69,199,91,1901,51305.2,0,0,Instagram
472,Johannes Vermeer,7,394288,Modern,Digital,Green,3.69,77,42,1956,51305.2,0,1,Instagram
473,Claude Monet,15,804428,Cubism,Acrylic,Black,3.69,190,144,2000,51305.2,1,0,Art Marketplace
474,Leonardo da Vinci,16,3123020,Cubism,Oil,Red,3.69,184,76,1917,51305.2,1,1,Online Gallery
475,Claude Monet,14,843917,Modern,Acrylic,Yellow,3.69,186,44,1944,51305.2,1,1,Online Gallery
476,Johannes Vermeer,29,52830,Abstract,Ink,White,3.69,176,34,1965,51305.2,1,0,Art Marketplace
477,Pablo Picasso,29,849004,Realism,Digital,Blue,3.69,157,98,2006,51305.2,0,0,Online Gallery
478,Johannes Vermeer,15,2819073,Surrealism,Watercolor,White,3.69,128,31,2006,51305.2,1,0,Instagram
479,Pablo Picasso,40,1720027,Surrealism,Ink,White,3.69,140,143,1894,51305.2,0,0,Instagram
480,Jackson Pollock,43,3462134,Modern,Digital,White,3.69,57,67,1987,51305.2,0,0,Art Marketplace
