artwork_id,upload_date,views,likes,comments,shares,saves,avg_view_time_sec,featured_flag,ad_promoted,days_since_upload,return_visitors_pct,engagement_score,sold_flag,sale_days_after_upload
267,2020-01-12 02:00:00,418506,4619,13686,43291,132688,239.75,1,1,181,34.31,15.87,1,92
268,2020-01-12 03:00:00,310313,248621,24516,27508,126222,239.75,0,0,264,34.31,15.87,0,8
269,2020-01-12 04:00:00,43460,248511,23800,58780,41483,239.75,0,1,581,34.31,15.87,0,108
270,2020-01-12 05:00:00,60396,228000,28491,46496,123196,239.75,0,1,120,34.31,15.87,0,117
271,2020-01-12 06:00:00,88030,244231,3857,39664,128146,239.75,0,0,462,34.31,15.87,0,198
272,2020-01-12 07:00:00,337329,215822,18423,32324,11514,239.75,0,0,177,34.31,15.87,1,57
273,2020-01-12 08:00:00,265573,270737,22118,27169,135077,239.75,0,0,337,34.31,15.87,1,43
274,2020-01-12 09:00:00,394502,86436,8497,9095,63170,239.75,0,0,598,34.31,15.87,0,22
275,2020-01-12 10:00:00,108231,81047,16834,39661,6103,239.75,0,0,542,34.31,15.87,0,89
276,2020-01-12 11:00:00,426090,231535,29340,12322,138617,239.75,0,0,491,34.31,15.87,1,39
277,2020-01-12 12:00:00,233360,29123,29079,56722,98410,239.75,1,0,344,34.31,15.87,0,47
278,2020-01-12 13:00:00,120624,126303,6420,39481,17479,239.75,0,0,157,34.31,15.87,0,40
279,2020-01-12 14:00:00,150126,87890,2289,48252,17402,239.75,0,0,161,34.31,15.87,1,162
280,2020-01-12 15:00:00,158794,187143,14697,57015,7446,239.75,1,0,467,34.31,15.87,0,91
281,2020-01-12 16:00:00,230158,238328,9510,24266,36047,239.75,0,0,553,34.31,15.87,0,150
282,2020-01-12 17:00:00,205317,176482,11985,46908,10913,239.75,0,0,433,34.31,15.87,1,48
283,2020-01-12 18:00:00,111695,282961,12466,47773,66474,239.75,0,0,399,34.31,15.87,0,20
284,2020-01-12 19:00:00,284905,272431,25952,55152,67704,239.75,0,0,213,34.31,15.87,0,110
285,2020-01-12 20:00:00,396284,46129,16712,46144,64337,239.75,0,0,445,34.31,15.87,1,162
286,2020-01-12 21:00:00,365900,289314,29976,49066,13927,239.75,0,1,170,34.31,15.87,1,43
287,2020-01-12 22:00:00,195270,91798,5455,6262,30401,239.75,0,1,149,34.31,15.87,1,45
288,2020-01-12 23:00:00,231259,198014,16496,54062,106038,239.75,0,0,193,34.31,15.87,1,127
289,2020-01-13 00:00:00,301134,124021,273,26064,109865,239.75,0,0,238,34.31,15.87,0,185
290,2020-01-13 01:00:00,451332,232984,8680,12534,38997,239.75,0,0,145,34.31,15.87,0,48
291,2020-01-13 02:00:00,78963,115592,21229,6409,108185,239.75,1,1,290,34.31,15.87,1,67
292,2020-01-13 03:00:00,5432,158026,24375,54859,97143,239.75,0,1,464,34.31,15.87,1,237
293,2020-01-13 04:00:00,228024,104409,5616,39614,58456,239.75,0,1,577,34.31,15.87,1,128
294,2020-01-13 05:00:00,272618,105887,26172,13629,17189,239.75,0,0,460,34.31,15.87,1,101
295,2020-01-13 06:00:00,129244,194940,25594,34787,24924,239.75,1,1,490,34.31,15.87,0,230
296,2020-01-13 07:00:00,349968,128990,16617,733,45160,239.75,0,1,540,34.31,15.87,0,155
297,2020-01-13 08:00:00,69653,231300,13077,49351,60434,239.75,0,0,122,34.31,15.87,1,234
298,2020-01-13 09:00:00,403227,88388,1076,13472,138809,239.75,1,1,554,34.31,15.87,1,100
299,2020-01-13 10:00:00,208073,31332,6937,10169,121093,239.75,0,1,236,34.31,15.87,0,55
300,2020-01-13 11:00:00,260078,43785,4274,4408,43232,239.75,1,0,284,34.31,15.87,0,113
301,2020-01-13 12:00:00,263825,9839,19740,31800,50845,239.75,0,0,93,34.31,15.87,0,172
302,2020-01-13 13:00:00,356367,183207,9299,32565,141307,239.75,0,0,217,34.31,15.87,1,80
303,2020-01-13 14:00:00,42783,168429,26206,25868,56894,239.75,0,0,568,34.31,15.87,0,54
304,2020-01-13 15:00:00,20499,292139,15721,39317,91492,239.75,1,0,284,34.31,15.87,1,172
305,2020-01-13 16:00:00,11032,118819,5080,34090,57372,239.75,0,0,303,34.31,15.87,0,83
306,2020-01-13 17:00:00,285220,64766,13464,9999,141391,239.75,0,1,90,34.31,15.87,0,118
307,2020-01-13 18:00:00,394961,234227,15893,44377,7037,239.75,0,0,354,34.31,15.87,1,141
308,2020-01-13 19:00:00,422613,45398,29260,35367,71319,239.75,1,1,120,34.31,15.87,1,45
309,2020-01-13 20:00:00,116785,10761,15800,41496,33515,239.75,0,1,99,34.31,15.87,1,124
310,2020-01-13 21:00:00,476051,177571,9291,39780,140622,239.75,1,0,431,34.31,15.87,0,82
311,2020-01-13 22:00:00,197295,29128,16715,59148,148003,239.75,1,0,257,34.31,15.87,0,222
312,2020-01-13 23:00:00,235416,187714,23933,51368,36302,239.75,0,0,355,34.31,15.87,0,41
313,2020-01-14 00:00:00,269563,175138,24379,41908,27437,239.75,0,0,218,34.31,15.87,0,54
314,2020-01-14 01:00:00,404044,27711,17431,48561,49812,239.75,0,0,40,34.31,15.87,1,175
315,2020-01-14 02:00:00,201247,138792,2407,53498,85888,239.75,0,0,53,34.31,15.87,0,159
316,2020-01-14 03:00:00,84586,43156,18452,50994,100981,239.75,0,0,589,34.31,15.87,1,222
317,2020-01-14 04:00:00,106325,75307,6839,43612,76248,239.75,0,0,125,34.31,15.87,0,215
318,2020-01-14 05:00:00,257030,141916,16450,27647,122360,239.75,0,1,112,34.31,15.87,0,212
319,2020-01-14 06:00:00,224626,11701,28605,43971,46770,239.75,0,0,233,34.31,15.87,0,39
320,2020-01-14 07:00:00,338284,232442,26167,29678,128017,239.75,0,0,268,34.31,15.87,1,131
321,2020-01-14 08:00:00,127217,263683,20174,34405,61955,239.75,0,0,272,34.31,15.87,0,219
322,2020-01-14 09:00:00,457227,121287,9996,37992,88214,239.75,1,0,436,34.31,15.87,1,181
323,2020-01-14 10:00:00,280414,287517,3750,25589,75933,239.75,0,0,591,34.31,15.87,0,20
324,2020-01-14 11:00:00,366674,169558,39,56310,65396,239.75,1,0,440,34.31,15.87,1,133
325,2020-01-14 12:00:00,257801,94649,1545,14067,2270,239.75,0,0,541,34.31,15.87,0,10
326,2020-01-14 13:00:00,359990,275813,28237,10581,38101,239.75,0,0,344,34.31,15.87,1,194
327,2020-01-14 14:00:00,365236,176443,1265,23245,144589,239.75,1,0,2,34.31,15.87,0,163
328,2020-01-14 15:00:00,484413,200932,7722,10560,106608,239.75,0,0,24,34.31,15.87,1,75
329,2020-01-14 16:00:00,307897,287584,4319,18979,18469,239.75,0,0,480,34.31,15.87,1,166
330,2020-01-14 17:00:00,55069,90184,1348,29079,139856,239.75,0,0,336,34.31,15.87,1,205
331,2020-01-14 18:00:00,61289,78225,7848,55496,49209,239.75,1,0,376,34.31,15.87,0,116
332,2020-01-14 19:00:00,191394,46908,25655,22034,138991,239.75,0,0,563,34.31,15.87,1,152
333,2020-01-14 20:00:00,43568,109427,9718,44914,2347,239.75,0,0,597,34.31,15.87,1,51
334,2020-01-14 21:00:00,131059,131202,9459,11527,30970,239.75,1,0,40,34.31,15.87,0,53
335,2020-01-14 22:00:00,47162,176360,21067,15873,120447,239.75,0,0,242,34.31,15.87,1,100
336,2020-01-14 23:00:00,164156,95246,19951,13341,54237,239.75,0,1,500,34.31,15.87,1,193
337,2020-01-15 00:00:00,145812,146160,21858,19229,109496,239.75,0,0,202,34.31,15.87,1,167
338,2020-01-15 01:00:00,456875,117742,18259,11563,55663,239.75,1,0,59,34.31,15.87,0,88
339,2020-01-15 02:00:00,432329,217894,39,8640,21249,239.75,1,0,428,34.31,15.87,1,141
340,2020-01-15 03:00:00,35904,183015,20151,58970,54925,239.75,0,1,190,34.31,15.87,1,234
341,2020-01-15 04:00:00,76965,68182,18507,59368,107437,239.75,1,0,129,34.31,15.87,1,20
342,2020-01-15 05:00:00,409370,195833,755,2213,17513,239.75,0,0,323,34.31,15.87,1,229
343,2020-01-15 06:00:00,439505,223645,16290,52082,114204,239.75,0,1,169,34.31,15.87,1,45
344,2020-01-15 07:00:00,61084,11295,8263,58487,68694,239.75,0,1,428,34.31,15.87,0,148
345,2020-01-15 08:00:00,354148,169290,16377,29440,88533,239.75,1,0,14,34.31,15.87,0,20
346,2020-01-15 09:00:00,167019,199630,24785,18723,77671,239.75,1,1,582,34.31,15.87,1,166
347,2020-01-15 10:00:00,447774,168628,9511,12936,35478,239.75,0,0,48,34.31,15.87,0,55
348,2020-01-15 11:00:00,313710,201714,6516,38146,44638,239.75,0,0,330,34.31,15.87,0,175
349,2020-01-15 12:00:00,266021,261400,21352,50800,111389,239.75,0,0,139,34.31,15.87,1,63
350,2020-01-15 13:00:00,144018,114399,12367,47082,145084,239.75,0,0,505,34.31,15.87,1,51
351,2020-01-15 14:00:00,108910,1601,11342,19094,100210,239.75,1,0,480,34.31,15.87,1,91
352,2020-01-15 15:00:00,404446,55350,19207,29494,44826,239.75,0,1,126,34.31,15.87,0,72
353,2020-01-15 16:00:00,317453,293965,1102,24839,7712,239.75,1,0,444,34.31,15.87,0,196
354,2020-01-15 17:00:00,267221,9972,7675,52621,43501,239.75,1,0,348,34.31,15.87,0,167
355,2020-01-15 18:00:00,19632,143284,13373,24805,8256,239.75,0,1,575,34.31,15.87,0,25
356,2020-01-15 19:00:00,97188,54383,7026,19065,127594,239.75,0,1,570,34.31,15.87,1,73
357,2020-01-15 20:00:00,485571,7986,25155,15244,52178,239.75,1,0,281,34.31,15.87,0,214
358,2020-01-15 21:00:00,403445,256064,27627,58507,29058,239.75,0,1,376,34.31,15.87,1,143
359,2020-01-15 22:00:00,49997,64238,26206,48614,97294,239.75,0,0,560,34.31,15.87,0,26
360,2020-01-15 23:00:00,397551,186174,15291,44234,11892,239.75,1,1,461,34.31,15.87,0,12
361,2020-01-16 00:00:00,365153,4977,27080,57995,23215,239.75,1,0,173,34.31,15.87,1,225
362,2020-01-16 01:00:00,399609,299376,14462,7245,10249,239.75,0,0,469,34.31,15.87,1,194
363,2020-01-16 02:00:00,389849,291205,1317,49867,26814,239.75,0,0,105,34.31,15.87,0,200
364,2020-01-16 03:00:00,246406,161128,16568,11325,123610,239.75,0,0,395,34.31,15.87,1,4
365,2020-01-16 04:00:00,436615,212649,13774,18342,46466,239.75,1,0,183,34.31,15.87,0,44
366,2020-01-16 05:00:00,82492,180242,28082,11016,41679,239.75,0,0,216,34.31,15.87,1,167
367,2020-01-16 06:00:00,31925,142,9143,32892,55689,239.75,1,0,154,34.31,15.87,0,199
368,2020-01-16 07:00:00,27352,176708,10904,59670,108359,239.75,0,1,392,34.31,15.87,1,219
369,2020-01-16 08:00:00,461713,82013,2747,36755,96938,239.75,1,1,423,34.31,15.87,0,166
370,2020-01-16 09:00:00,62100,134208,4800,19631,121471,239.75,1,0,439,34.31,15.87,0,0
371,2020-01-16 10:00:00,298637,90501,18728,52770,60343,239.75,1,0,46,34.31,15.87,1,140
372,2020-01-16 11:00:00,101425,206913,9663,19738,94502,239.75,0,0,249,34.31,15.87,1,48
373,2020-01-16 12:00:00,454435,253749,19417,17377,115577,239.75,1,1,108,34.31,15.87,0,137
374,2020-01-16 13:00:00,124524,135714,17290,15804,73564,239.75,1,0,123,34.31,15.87,1,237
375,2020-01-16 14:00:00,414338,69601,11819,4963,127528,239.75,0,0,422,34.31,15.87,0,233
376,2020-01-16 15:00:00,71765,45734,28209,24961,34032,239.75,0,0,566,34.31,15.87,0,38
377,2020-01-16 16:00:00,171870,7149,19627,23085,98563,239.75,1,0,460,34.31,15.87,1,215
378,2020-01-16 17:00:00,61314,70130,15316,9962,118945,239.75,0,0,303,34.31,15.87,0,103
379,2020-01-16 18:00:00,312768,65455,21807,19982,21576,239.75,1,1,582,34.31,15.87,1,238
380,2020-01-16 19:00:00,387117,178954,3053,41876,12385,239.75,0,0,273,34.31,15.87,0,57
381,2020-01-16 20:00:00,281292,241650,5534,18146,81576,239.75,0,1,537,34.31,15.87,0,50
382,2020-01-16 21:00:00,470993,42430,23010,59627,129448,239.75,0,0,584,34.31,15.87,1,205
383,2020-01-16 22:00:00,382378,69290,27040,59576,137993,239.75,0,0,364,34.31,15.87,0,18
384,2020-01-16 23:00:00,136387,14269,10260,22796,20157,239.75,1,0,191,34.31,15.87,1,150
385,2020-01-17 00:00:00,388330,143138,21979,5310,106242,239.75,0,0,388,34.31,15.87,0,49
386,2020-01-17 01:00:00,148147,71102,19966,46689,107462,239.75,0,1,71,34.31,15.87,0,203
387,2020-01-17 02:00:00,372122,165912,14908,47345,33631,239.75,0,0,97,34.31,15.87,1,137
388,2020-01-17 03:00:00,202465,108785,29702,51480,54972,239.75,0,0,442,34.31,15.87,1,157
389,2020-01-17 04:00:00,6173,47281,6427,25833,109867,239.75,0,0,113,34.31,15.87,0,171
390,2020-01-17 05:00:00,91198,298295,21148,47088,70553,239.75,0,0,313,34.31,15.87,0,121
391,2020-01-17 06:00:00,496530,285199,17457,43431,137122,239.75,0,0,188,34.31,15.87,1,193
392,2020-01-17 07:00:00,363642,261443,28545,6293,149066,239.75,0,0,229,34.31,15.87,0,178
393,2020-01-17 08:00:00,197769,149642,27786,51932,108658,239.75,1,0,460,34.31,15.87,0,65
394,2020-01-17 09:00:00,114461,94495,642,44675,93915,239.75,0,0,313,34.31,15.87,1,176
395,2020-01-17 10:00:00,52143,9053,28425,50319,21173,239.75,0,0,60,34.31,15.87,0,169
396,2020-01-17 11:00:00,475483,88067,17644,26997,104442,239.75,0,0,89,34.31,15.87,0,152
397,2020-01-17 12:00:00,6657,280173,23959,36022,117939,239.75,1,0,185,34.31,15.87,0,151
398,2020-01-17 13:00:00,294312,238367,22613,10331,14080,239.75,1,0,277,34.31,15.87,1,86
399,2020-01-17 14:00:00,67642,117757,8562,2261,91442,239.75,0,1,220,34.31,15.87,0,218
400,2020-01-17 15:00:00,491747,265524,27122,24445,99856,239.75,0,0,397,34.31,15.87,0,214
401,2020-01-17 16:00:00,156560,233792,17737,13900,23558,239.75,0,1,148,34.31,15.87,0,119
402,2020-01-17 17:00:00,295014,209155,3606,21733,606,239.75,1,0,428,34.31,15.87,1,63
403,2020-01-17 18:00:00,249956,255947,13868,2769,121159,239.75,0,0,334,34.31,15.87,0,13
404,2020-01-17 19:00:00,52673,73699,1218,45736,122840,239.75,1,1,8,34.31,15.87,0,169
405,2020-01-17 20:00:00,272490,279498,16065,21020,14387,239.75,0,0,474,34.31,15.87,0,26
406,2020-01-17 21:00:00,283526,66626,15892,8076,45357,239.75,0,0,266,34.31,15.87,1,193
407,2020-01-17 22:00:00,389690,281784,3399,16887,100019,239.75,0,0,95,34.31,15.87,0,131
408,2020-01-17 23:00:00,194529,56705,4143,30106,106725,239.75,0,0,569,34.31,15.87,1,158
409,2020-01-18 00:00:00,196335,118455,28688,4351,90140,239.75,0,0,137,34.31,15.87,1,219
410,2020-01-18 01:00:00,316553,146008,8976,23148,99023,239.75,0,0,582,34.31,15.87,0,233
411,2020-01-18 02:00:00,152462,45029,21104,6376,48580,239.75,0,1,520,34.31,15.87,0,84
412,2020-01-18 03:00:00,209343,17706,22611,1278,1851,239.75,0,0,570,34.31,15.87,1,131
413,2020-01-18 04:00:00,159212,288649,3767,33732,56273,239.75,1,0,173,34.31,15.87,0,215
414,2020-01-18 05:00:00,65389,263580,103,392,110305,239.75,0,1,115,34.31,15.87,0,149
415,2020-01-18 06:00:00,174012,223295,11205,43318,12871,239.75,1,0,530,34.31,15.87,1,18
416,2020-01-18 07:00:00,497153,3967,10326,17021,69668,239.75,1,0,595,34.31,15.87,1,91
417,2020-01-18 08:00:00,2309,45921,17849,29878,27211,239.75,0,0,479,34.31,15.87,1,161
418,2020-01-18 09:00:00,377797,223001,7111,1459,19546,239.75,0,0,382,34.31,15.87,0,105
419,2020-01-18 10:00:00,476069,57889,10337,15567,5994,239.75,0,0,528,34.31,15.87,0,182
420,2020-01-18 11:00:00,454076,171202,25948,57262,1746,239.75,1,0,285,34.31,15.87,1,41
421,2020-01-18 12:00:00,181982,214663,19253,47442,109799,239.75,0,1,214,34.31,15.87,0,59
422,2020-01-18 13:00:00,297566,128941,23731,28630,22641,239.75,0,1,470,34.31,15.87,0,182
423,2020-01-18 14:00:00,207034,290038,11216,44703,21201,239.75,0,0,489,34.31,15.87,0,9
424,2020-01-18 15:00:00,50644,87017,5370,21442,31505,239.75,0,0,268,34.31,15.87,0,184
425,2020-01-18 16:00:00,118036,264197,23595,40395,134972,239.75,0,0,528,34.31,15.87,0,108
426,2020-01-18 17:00:00,178430,3179,2329,37479,136124,239.75,0,0,460,34.31,15.87,1,157
427,2020-01-18 18:00:00,48365,63804,5184,15239,91773,239.75,0,0,224,34.31,15.87,0,71
428,2020-01-18 19:00:00,111412,216409,24900,5545,59268,239.75,0,0,329,34.31,15.87,0,58
429,2020-01-18 20:00:00,318398,98279,7570,51856,25752,239.75,1,0,534,34.31,15.87,1,13
430,2020-01-18 21:00:00,327757,55340,23948,54346,25324,239.75,0,0,596,34.31,15.87,0,29
431,2020-01-18 22:00:00,40762,185499,10589,808,62538,239.75,0,0,131,34.31,15.87,1,164
432,2020-01-18 23:00:00,324245,17269,14136,29216,26408,239.75,1,0,308,34.31,15.87,0,89
433,2020-01-19 00:00:00,439931,180304,115,38435,92013,239.75,1,0,519,34.31,15.87,0,18
434,2020-01-19 01:00:00,172851,35022,17568,25968,90056,239.75,0,0,303,34.31,15.87,0,195
435,2020-01-19 02:00:00,488016,250848,22198,31322,139952,239.75,0,0,95,34.31,15.87,1,185
436,2020-01-19 03:00:00,59245,151163,21993,45278,45956,239.75,0,0,58,34.31,15.87,1,4
437,2020-01-19 04:00:00,119254,9542,22165,26028,146839,239.75,0,1,26,34.31,15.87,1,125
438,2020-01-19 05:00:00,38587,63349,11843,31112,15173,239.75,1,1,10,34.31,15.87,1,222
439,2020-01-19 06:00:00,210454,9911,21785,33554,86480,239.75,1,0,593,34.31,15.87,0,216
440,2020-01-19 07:00:00,472935,11402,21590,600,40635,239.75,0,0,266,34.31,15.87,0,10
441,2020-01-19 08:00:00,124961,149792,12778,22354,44154,239.75,0,1,568,34.31,15.87,0,179
442,2020-01-19 09:00:00,102022,186288,29011,51498,121995,239.75,1,0,534,34.31,15.87,0,180
443,2020-01-19 10:00:00,319154,40369,26149,19621,29325,239.75,0,0,561,34.31,15.87,1,96
444,2020-01-19 11:00:00,84251,201599,11266,58952,48263,239.75,1,0,149,34.31,15.87,1,100
445,2020-01-19 12:00:00,3694,208022,8292,33863,32047,239.75,1,0,466,34.31,15.87,1,44
446,2020-01-19 13:00:00,74739,185429,15403,8039,11148,239.75,1,1,205,34.31,15.87,0,86
447,2020-01-19 14:00:00,283679,92213,9920,55284,79643,239.75,1,0,13,34.31,15.87,1,33
448,2020-01-19 15:00:00,239521,255511,20172,9275,26602,239.75,0,0,449,34.31,15.87,0,77
449,2020-01-19 16:00:00,296263,107080,3562,1920,30567,239.75,1,0,330,34.31,15.87,0,104
450,2020-01-19 17:00:00,4764,251052,27789,28605,65917,239.75,0,0,35,34.31,15.87,0,60
451,2020-01-19 18:00:00,267394,7208,7673,32231,123644,239.75,1,0,507,34.31,15.87,0,119
452,2020-01-19 19:00:00,191364,65812,11390,57603,59580,239.75,0,1,382,34.31,15.87,0,145
453,2020-01-19 20:00:00,332583,19539,5293,14834,16910,239.75,0,0,386,34.31,15.87,1,164
454,2020-01-19 21:00:00,104759,79571,8309,16300,47067,239.75,0,0,448,34.31,15.87,1,236
455,2020-01-19 22:00:00,143733,283729,12312,17233,113152,239.75,0,1,300,34.31,15.87,0,136
456,2020-01-19 23:00:00,222074,263071,24845,11753,87600,239.75,0,1,302,34.31,15.87,0,20
457,2020-01-20 00:00:00,428422,123236,12512,8525,74184,239.75,0,0,378,34.31,15.87,1,4
458,2020-01-20 01:00:00,282281,242569,11016,17530,4657,239.75,0,0,328,34.31,15.87,1,177
459,2020-01-20 02:00:00,111679,299476,6773,13459,108876,239.75,0,0,514,34.31,15.87,0,213
460,2020-01-20 03:00:00,104769,158759,6888,17199,58568,239.75,0,1,434,34.31,15.87,0,127
461,2020-01-20 04:00:00,60273,154797,19634,45859,113119,239.75,0,0,165,34.31,15.87,1,179
462,2020-01-20 05:00:00,188920,63183,26373,34305,53716,239.75,0,1,394,34.31,15.87,1,2
463,2020-01-20 06:00:00,127117,16227,3714,20911,60631,239.75,1,1,282,34.31,15.87,1,235
464,2020-01-20 07:00:00,254412,287521,3431,37070,66849,239.75,1,0,250,34.31,15.87,0,77
465,2020-01-20 08:00:00,90813,91914,2725,32273,90409,239.75,1,0,137,34.31,15.87,0,97
466,2020-01-20 09:00:00,105351,19278,14376,15261,134468,239.75,0,1,580,34.31,15.87,1,181
467,2020-01-20 10:00:00,85759,33757,19330,354,114558,239.75,1,0,185,34.31,15.87,0,112
468,2020-01-20 11:00:00,67642,229703,12238,40828,102125,239.75,1,0,152,34.31,15.87,1,189
469,2020-01-20 12:00:00,312587,24804,24108,56711,103962,239.75,0,0,150,34.31,15.87,0,17
470,2020-01-20 13:00:00,48361,263361,27931,28253,74976,239.75,1,0,315,34.31,15.87,0,57
471,2020-01-20 14:00:00,484340,237046,5943,56536,101586,239.75,0,0,373,34.31,15.87,0,197
472,2020-01-20 15:00:00,97290,238354,27427,34118,76792,239.75,0,0,501,34.31,15.87,0,64
473,2020-01-20 16:00:00,420709,31341,19566,34896,84204,239.75,0,0,480,34.31,15.87,0,232
474,2020-01-20 17:00:00,467324,11653,16192,33503,39235,239.75,0,0,101,34.31,15.87,0,208
475,2020-01-20 18:00:00,418431,229061,25950,46744,45881,239.75,0,0,326,34.31,15.87,0,17
476,2020-01-20 19:00:00,455735,283114,20324,26607,67802,239.75,0,0,508,34.31,15.87,1,160
477,2020-01-20 20:00:00,456439,293746,8909,1883,137398,239.75,0,0,35,34.31,15.87,0,62
478,2020-01-20 21:00:00,449326,201734,16745,24947,97268,239.75,1,0,490,34.31,15.87,1,83
479,2020-01-20 22:00:00,494829,103320,3898,29221,33347,239.75,0,0,442,34.31,15.87,0,46
480,2020-01-20 23:00:00,291500,165361,21233,26119,98955,239.75,1,1,541,34.31,15.87,0,87
481,2020-01-21 00:00:00,122032,175308,11604,35899,94015,239.75,0,0,258,34.31,15.87,1,145
482,2020-01-21 01:00:00,218233,139769,28254,5397,51294,239.75,1,1,133,34.31,15.87,0,232
483,2020-01-21 02:00:00,174879,220215,17792,4261,35532,239.75,0,1,173,34.31,15.87,0,131
484,2020-01-21 03:00:00,245168,126663,5081,45381,63143,239.75,0,0,115,34.31,15.87,0,56
485,2020-01-21 04:00:00,250932,27015,13887,56523,10997,239.75,1,1,513,34.31,15.87,1,167
486,2020-01-21 05:00:00,132802,114118,14414,36444,35245,239.75,1,0,185,34.31,15.87,1,71
487,2020-01-21 06:00:00,433723,166387,962,38109,112797,239.75,0,1,189,34.31,15.87,0,124
488,2020-01-21 07:00:00,406592,116002,17293,30651,142253,239.75,0,0,301,34.31,15.87,0,178
489,2020-01-21 08:00:00,401477,227577,1654,479,30450,239.75,0,0,138,34.31,15.87,0,39
490,2020-01-21 09:00:00,135690,13546,19483,7943,58915,239.75,0,0,542,34.31,15.87,0,114
491,2020-01-21 10:00:00,164265,13235,518,32508,14544,239.75,1,0,485,34.31,15.87,1,156
492,2020-01-21 11:00:00,466530,46869,29491,43133,102920,239.75,1,0,44,34.31,15.87,0,51
493,2020-01-21 12:00:00,308620,38925,27053,1520,32042,239.75,0,0,259,34.31,15.87,1,54
494,2020-01-21 13:00:00,480813,235249,14386,29183,88195,239.75,1,0,519,34.31,15.87,1,215
495,2020-01-21 14:00:00,471717,46636,1758,40409,73695,239.75,0,1,227,34.31,15.87,1,201
496,2020-01-21 15:00:00,482512,167511,4707,55472,66314,239.75,0,0,340,34.31,15.87,1,84
497,2020-01-21 16:00:00,470334,220723,17331,693,20651,239.75,0,0,56,34.31,15.87,0,128
498,2020-01-21 17:00:00,347853,159128,13292,40980,146135,239.75,0,0,448,34.31,15.87,1,186
499,2020-01-21 18:00:00,160933,106219,4222,11830,125109,239.75,0,0,315,34.31,15.87,1,117
500,2020-01-21 19:00:00,360124,192333,19501,33251,24448,239.75,0,0,326,34.31,15.87,1,47
501,2020-01-21 20:00:00,432937,133566,10289,7692,78491,239.75,0,0,310,34.31,15.87,1,226
502,2020-01-21 21:00:00,122626,120753,16100,54533,144315,239.75,1,0,58,34.31,15.87,0,92
503,2020-01-21 22:00:00,499174,2141,12980,21201,137466,239.75,0,0,497,34.31,15.87,0,225
504,2020-01-21 23:00:00,225007,50123,682,41631,145105,239.75,1,0,152,34.31,15.87,0,71
505,2020-01-22 00:00:00,140453,274091,28276,24189,28084,239.75,0,0,181,34.31,15.87,0,34
506,2020-01-22 01:00:00,82372,37298,8055,48016,14846,239.75,0,0,562,34.31,15.87,0,166
507,2020-01-22 02:00:00,281000,30522,584,48112,89212,239.75,0,1,361,34.31,15.87,0,12
508,2020-01-22 03:00:00,174996,244286,2848,46183,82040,239.75,0,0,60,34.31,15.87,0,173
509,2020-01-22 04:00:00,312170,43038,1950,3557,44260,239.75,0,1,402,34.31,15.87,0,149
510,2020-01-22 05:00:00,144518,51793,22053,6653,53090,239.75,0,1,5,34.31,15.87,0,96
511,2020-01-22 06:00:00,8743,294382,11165,15015,9157,239.75,1,0,350,34.31,15.87,1,227
512,2020-01-22 07:00:00,402352,296709,15783,33150,45398,239.75,0,0,233,34.31,15.87,0,152
513,2020-01-22 08:00:00,238936,6349,20735,21618,90281,239.75,0,0,282,34.31,15.87,0,91
514,2020-01-22 09:00:00,20633,152064,28480,45095,111625,239.75,1,0,517,34.31,15.87,1,68
